Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2015-08-16,2015,Norwalk,372540.0,545500.0,Single Family,Detached House,3,1,944.0,1.340225,West
2015-08-16,2015,Fairfield,1409940.0,1800000.0,Single Family,Detached House,3,1,1099.0,1.340225,North
2015-08-19,2015,West Hartford,223230.0,360000.0,?,Detached House,3,1,901.0,1.340225,West
2015-08-19,2015,,154670.0,185000.0,Single Family,Detached House,3,3,1037.0,1.340225,North
2015-08-19,2015,West Hartford,398230.0,730000.0,Single Family,Detached House,3,1,1090.0,1.340225,South
2015-08-19,2015,Greenwich,,1700000.0,?,Detached House,3,2,1086.0,1.340225,South
2015-08-20,2015,,129780.0,230000.0,Single Family,Detached House,3,2,963.0,1.340225,North
2015-08-20,2015,,273070.0,579000.0,Single Family,Detached House,3,2,,1.340225,West
2015-08-21,2015,,274260.0,180000.0,Single Family,Detached House,3,3,1000.0,1.340225,East
2015-08-21,2015,Fairfield,1099770.0,1920000.0,Single Family,Detached House,3,3,,1.340225,East
2015-08-22,2015,Greenwich,,2050000.0,Single Family,Detached House,3,3,1048.0,1.340225,North
2015-08-22,2015,Greenwich,661290.0,970000.0,?,Detached House,3,1,1028.0,1.340225,North
2015-08-22,2015,Norwalk,720440.0,1115000.0,Single Family,Detached House,3,1,928.0,1.340225,South
2015-08-22,2015,Bridgeport,,195000.0,Single Family,Detached House,3,2,967.0,1.340225,East
2015-08-23,2015,Greenwich,4182430.0,7375000.0,Single Family,Detached House,3,3,990.0,1.340225,East
2015-08-26,2015,Bridgeport,219220.0,197000.0,?,Triplex,6,5,1934.0,1.340225,West
2015-08-26,2015,Bridgeport,211630.0,165000.0,Single Family,Detached House,3,3,1091.0,1.340225,West
2015-08-26,2015,Bridgeport,154330.0,85000.0,Single Family,Detached House,3,3,947.0,1.340225,South
2015-08-26,2015,Bridgeport,143320.0,35000.0,Three Family,Triplex,6,5,,1.340225,West
2015-08-27,2015,,206640.0,338000.0,Single Family,Detached House,3,2,1067.0,1.340225,West
2015-08-27,2015,Norwalk,249130.0,315000.0,Single Family,Detached House,3,3,1031.0,1.340225,South
2015-08-27,2015,West Hartford,160720.0,212000.0,Single Family,Detached House,3,2,1097.0,1.340225,West
2015-08-27,2015,Bridgeport,191100.0,200000.0,Three Family,Triplex,6,4,1808.0,1.340225,North
2015-08-27,2015,West Hartford,180180.0,310000.0,Two Family,Duplex,4,2,1276.0,1.340225,North
2015-08-28,2015,West Hartford,,207500.0,Single Family,Detached House,3,2,1054.0,1.340225,East
2015-08-29,2015,,258610.0,300000.0,Single Family,Detached House,3,2,,1.340225,North
2015-08-29,2015,Norwalk,304710.0,450000.0,Single Family,Detached House,3,3,,1.340225,South
2015-08-29,2015,Fairfield,,1005500.0,Single Family,Detached House,3,1,1033.0,1.340225,North
2015-08-30,2015,,936250.0,1300000.0,Single Family,Detached House,3,3,1033.0,1.340225,West
2015-08-30,2015,Fairfield,788270.0,1130000.0,Single Family,Detached House,3,1,983.0,1.340225,South
2015-09-03,2015,Bridgeport,126970.0,65000.0,Single Family,Detached House,3,3,905.0,1.340225,West
2015-09-03,2015,Norwalk,,420000.0,Single Family,Detached House,3,2,1052.0,1.340225,East
2015-09-03,2015,Bridgeport,122460.0,130000.0,Single Family,Detached House,3,1,,1.340225,West
2015-09-03,2015,Bridgeport,136360.0,232000.0,Single Family,Detached House,3,3,936.0,1.340225,East
2015-09-03,2015,Greenwich,,575000.0,Two Family,Duplex,4,3,1243.0,1.340225,North
2015-09-05,2015,Greenwich,731500.0,720000.0,Single Family,Detached House,3,2,1092.0,1.340225,West
2015-09-06,2015,Greenwich,1166970.0,2070000.0,?,Detached House,3,1,1035.0,1.340225,West
2015-09-06,2015,Norwalk,336840.0,485000.0,Single Family,Detached House,3,2,956.0,1.340225,North
2015-09-09,2015,West Hartford,139720.0,175000.0,?,Detached House,3,2,973.0,1.340225,South
2015-09-09,2015,West Hartford,,305000.0,Single Family,Detached House,3,3,972.0,1.340225,East
2015-09-11,2015,Bridgeport,144970.0,125000.0,Single Family,Detached House,3,2,1053.0,1.340225,East
2015-09-12,2015,West Hartford,367990.0,370000.0,Single Family,Detached House,3,2,,1.340225,North
2015-09-13,2015,Fairfield,,594500.0,Single Family,Detached House,3,2,1082.0,1.340225,North
2015-09-13,2015,Fairfield,,989625.0,Single Family,Detached House,3,3,963.0,1.340225,West
2015-09-13,2015,Greenwich,367570.0,530000.0,?,Detached House,3,1,944.0,1.340225,South
2015-09-13,2015,Norwalk,531860.0,790000.0,Single Family,Detached House,3,1,1046.0,1.340225,North
2015-09-13,2015,Greenwich,1132880.0,5500000.0,Single Family,Detached House,3,2,924.0,1.340225,South
2015-09-16,2015,Bridgeport,227310.0,334000.0,Single Family,Detached House,3,1,1034.0,1.340225,North
2015-09-16,2015,Greenwich,815990.0,1400000.0,Single Family,Detached House,3,3,910.0,1.340225,East
2015-09-16,2015,West Hartford,249410.0,370500.0,Single Family,Detached House,3,2,,1.340225,East
2015-09-16,2015,West Hartford,244720.0,442000.0,Single Family,Detached House,3,2,1078.0,1.340225,South
2015-09-17,2015,West Hartford,257670.0,370000.0,?,Detached House,3,2,1084.0,1.340225,South
2015-09-18,2015,Bridgeport,141470.0,70000.0,Single Family,Detached House,3,1,966.0,1.340225,South
2015-09-18,2015,Fairfield,533960.0,630000.0,Single Family,Detached House,3,3,1076.0,1.340225,East
2015-09-18,2015,West Hartford,419160.0,617500.0,Single Family,Detached House,3,2,1018.0,1.340225,East
2015-09-18,2015,West Hartford,269920.0,485000.0,?,Detached House,3,1,941.0,1.340225,East
2015-09-18,2015,Greenwich,946120.0,1750000.0,Single Family,Detached House,3,2,1030.0,1.340225,South
2015-09-19,2015,West Hartford,110180.0,180000.0,Single Family,Detached House,3,2,1078.0,1.340225,East
2015-09-19,2015,Greenwich,,11900000.0,Single Family,Detached House,3,3,,1.340225,South
2015-09-19,2015,,158290.0,75000.0,Three Family,Triplex,6,4,2187.0,1.340225,West
2015-09-19,2015,Bridgeport,145730.0,75000.0,Single Family,Detached House,3,2,945.0,1.340225,West
2015-09-19,2015,,215390.0,280000.0,?,Detached House,3,1,921.0,1.340225,North
2015-09-19,2015,Greenwich,386960.0,406500.0,?,Detached House,3,1,969.0,1.340225,East
2015-09-19,2015,Bridgeport,133050.0,130000.0,Single Family,Detached House,3,1,1083.0,1.340225,North
2015-09-20,2015,Fairfield,521290.0,755000.0,Single Family,Detached House,3,2,958.0,1.340225,South
2015-09-23,2015,Norwalk,242760.0,290000.0,Single Family,Detached House,3,2,,1.340225,North
2015-09-23,2015,Bridgeport,143820.0,201000.0,Single Family,Detached House,3,3,908.0,1.340225,North
2015-09-23,2015,Fairfield,270550.0,390000.0,Single Family,Detached House,3,3,1087.0,1.340225,North
2015-09-24,2015,Norwalk,295750.0,344000.0,Single Family,Detached House,3,3,913.0,1.340225,West
2015-09-24,2015,Bridgeport,124060.0,92000.0,Single Family,Detached House,3,3,,1.340225,South
2015-09-24,2015,,431900.0,632250.0,?,Detached House,3,3,1066.0,1.340225,South
2015-09-24,2015,West Hartford,,215000.0,?,Detached House,3,2,1082.0,1.340225,South
2015-09-26,2015,,280280.0,262000.0,Single Family,Detached House,3,2,1097.0,1.340225,North
2015-09-26,2015,Norwalk,210700.0,205000.0,Single Family,Detached House,3,2,980.0,1.340225,North
2015-09-26,2015,Fairfield,298340.0,515000.0,Single Family,Detached House,3,1,,1.340225,West
2015-09-27,2015,Norwalk,469070.0,780000.0,Single Family,Detached House,3,2,1007.0,1.340225,West
2015-09-27,2015,Greenwich,2579290.0,2300000.0,Single Family,Detached House,3,2,1000.0,1.340225,East
2015-09-27,2015,,341740.0,1300000.0,?,Detached House,3,2,,1.340225,South
2015-09-27,2015,Norwalk,373100.0,325000.0,Four Family,Fourplex,8,7,,1.340225,West
2015-09-30,2015,Greenwich,1226820.0,2390000.0,Single Family,Detached House,3,1,1010.0,1.340225,East
2015-09-30,2015,Fairfield,584710.0,970000.0,?,Detached House,3,2,1061.0,1.340225,South
2015-09-30,2015,Greenwich,456050.0,600000.0,Single Family,Detached House,3,2,1075.0,1.340225,West
2015-09-30,2015,West Hartford,168280.0,265000.0,Single Family,Detached House,3,2,1086.0,1.340225,East
2015-09-30,2015,Fairfield,,402500.0,Single Family,Detached House,3,3,957.0,1.340225,North
2015-09-30,2015,,197400.0,280000.0,Single Family,Detached House,3,1,966.0,1.340225,South
2015-09-30,2015,West Hartford,147770.0,210000.0,Single Family,Detached House,3,2,1096.0,1.340225,North
2015-10-01,2015,West Hartford,289590.0,565000.0,Single Family,Detached House,3,3,,1.340225,North
2015-10-01,2015,West Hartford,156660.0,208000.0,Single Family,Detached House,3,3,1086.0,1.340225,West
2015-10-01,2015,Greenwich,325640.0,480000.0,Single Family,Detached House,3,2,939.0,1.340225,North
2015-10-01,2015,West Hartford,,375000.0,Single Family,Detached House,3,3,942.0,1.340225,North
2015-10-01,2015,Waterbury,61930.0,67200.0,Three Family,Triplex,6,4,1837.0,1.340225,East
2015-10-01,2015,Stamford,299440.0,400000.0,Single Family,Detached House,3,2,959.0,1.340225,South
2015-10-01,2015,Stamford,272690.0,299000.0,Single Family,Detached House,3,2,960.0,1.340225,North
2015-10-02,2015,Stamford,248190.0,348000.0,?,Duplex,4,4,,1.340225,North
2015-10-02,2015,Waterbury,58310.0,25000.0,?,Detached House,3,1,980.0,1.340225,North
2015-10-02,2015,Bridgeport,,106000.0,Single Family,Detached House,3,3,904.0,1.340225,West
2015-10-02,2015,Fairfield,,380000.0,Single Family,Detached House,3,1,984.0,1.340225,West
2015-10-02,2015,West Hartford,460880.0,765000.0,Single Family,Detached House,3,3,989.0,1.340225,East
2015-10-02,2015,Greenwich,1174320.0,1477500.0,Single Family,Detached House,3,2,,1.340225,West
2015-10-03,2015,,,2075000.0,?,Detached House,3,2,925.0,1.340225,West
2015-10-03,2015,Bridgeport,93280.0,45000.0,Single Family,Detached House,3,3,1090.0,1.340225,West
2015-10-04,2015,Fairfield,703500.0,1189000.0,Single Family,Detached House,3,2,,1.340225,West
2015-10-04,2015,Waterbury,38620.0,25000.0,Two Family,Duplex,4,4,,1.340225,East
2015-10-04,2015,Greenwich,,1331600.0,Single Family,Detached House,3,3,,1.340225,South
2015-10-07,2015,Bridgeport,122210.0,100000.0,Single Family,Detached House,3,2,1088.0,1.340225,South
2015-10-07,2015,,502440.0,685000.0,Single Family,Detached House,3,2,1032.0,1.340225,South
2015-10-08,2015,West Hartford,217140.0,332450.0,Single Family,Detached House,3,3,989.0,1.340225,North
2015-10-09,2015,Bridgeport,175480.0,255000.0,Single Family,Detached House,3,1,966.0,1.340225,North
2015-10-10,2015,Bridgeport,155090.0,120000.0,Single Family,Detached House,3,1,989.0,1.340225,East
2015-10-10,2015,Bridgeport,131460.0,250000.0,Two Family,Duplex,4,2,1359.0,1.340225,South
2015-10-10,2015,,104050.0,176500.0,?,Detached House,3,1,1006.0,1.340225,West
2015-10-10,2015,Stamford,227440.0,170506.0,Single Family,Detached House,3,1,1014.0,1.340225,North
2015-10-10,2015,Bridgeport,764700.0,70000.0,Single Family,Detached House,3,1,1019.0,1.340225,East
2015-10-11,2015,Waterbury,59880.0,32500.0,?,Triplex,6,4,1876.0,1.340225,North
2015-10-11,2015,Stamford,693940.0,897213.0,Single Family,Detached House,3,3,1042.0,1.340225,South
2015-10-15,2015,Bridgeport,250840.0,358400.0,Single Family,Detached House,3,1,917.0,1.340225,West
2015-10-15,2015,Greenwich,850850.0,1687500.0,?,Detached House,3,2,973.0,1.340225,South
2015-10-16,2015,Waterbury,66230.0,70000.0,Single Family,Detached House,3,3,1011.0,1.340225,North
2015-10-16,2015,Stamford,680760.0,1300000.0,Single Family,Detached House,3,1,1042.0,1.340225,North
2015-10-16,2015,Bridgeport,162450.0,72000.0,Three Family,Triplex,6,6,1976.0,1.340225,North
2015-10-17,2015,West Hartford,175350.0,225000.0,Single Family,Detached House,3,2,958.0,1.340225,East
2015-10-17,2015,Waterbury,,210000.0,Four Family,Fourplex,8,7,2534.0,1.340225,South
2015-10-17,2015,Fairfield,,848500.0,Single Family,Detached House,3,2,,1.340225,West
2015-10-17,2015,Bridgeport,125510.0,141000.0,Single Family,Detached House,3,1,924.0,1.340225,South
2015-10-18,2015,Waterbury,143866.0,145000.0,Single Family,Detached House,3,2,980.0,1.340225,West
2015-10-21,2015,Bridgeport,,67500.0,Single Family,Detached House,3,1,930.0,1.340225,West
2015-10-21,2015,Bridgeport,126220.0,90000.0,Single Family,Detached House,3,2,1005.0,1.340225,West
2015-10-21,2015,Fairfield,478590.0,724900.0,Single Family,Detached House,3,3,993.0,1.340225,East
2015-10-21,2015,Greenwich,1836170.0,3030000.0,Single Family,Detached House,3,3,965.0,1.340225,North
2015-10-21,2015,Bridgeport,120690.0,86000.0,?,Detached House,3,1,1099.0,1.340225,North
2015-10-21,2015,Bridgeport,3449400.0,20000.0,Single Family,Detached House,3,3,915.0,1.340225,West
2015-10-21,2015,Bridgeport,,160000.0,Two Family,Duplex,4,2,1411.0,1.340225,South
2015-10-22,2015,Greenwich,4090170.0,6100000.0,Single Family,Detached House,3,3,1028.0,1.340225,West
2015-10-22,2015,Bridgeport,,170000.0,Single Family,Detached House,3,1,,1.340225,West
2015-10-23,2015,Fairfield,338800.0,470000.0,Single Family,Detached House,3,2,1063.0,1.340225,East
2015-10-23,2015,Stamford,279570.0,493800.0,Single Family,Detached House,3,1,1016.0,1.340225,North
2015-10-24,2015,Stamford,380110.0,675000.0,Single Family,Detached House,3,1,1032.0,1.340225,North
2015-10-24,2015,Waterbury,46440.0,69500.0,Four Family,Fourplex,8,6,2809.0,1.340225,South
2015-10-24,2015,Bridgeport,118060.0,40000.0,Single Family,Detached House,3,2,,1.340225,East
2015-10-25,2015,Waterbury,,48000.0,?,Triplex,6,6,2030.0,1.340225,West
2015-10-25,2015,Stamford,389190.0,668000.0,Single Family,Detached House,3,3,,1.340225,South
2015-10-28,2015,West Hartford,181090.0,282000.0,Single Family,Detached House,3,2,901.0,1.340225,North
2015-10-28,2015,Greenwich,991830.0,1755000.0,Single Family,Detached House,3,1,1071.0,1.340225,East
2015-10-29,2015,,25140.0,3000.0,?,Triplex,6,5,2061.0,1.340225,South
2015-10-29,2015,West Hartford,222390.0,113667.0,Single Family,Detached House,3,3,1014.0,1.340225,South
2015-10-29,2015,West Hartford,374360.0,435000.0,Single Family,Detached House,3,2,967.0,1.340225,West
2015-10-30,2015,Bridgeport,144240.0,100000.0,Three Family,Triplex,6,5,1883.0,1.340225,West
2015-10-30,2015,West Hartford,222390.0,341000.0,Single Family,Detached House,3,1,1085.0,1.340225,North
2015-10-30,2015,Bridgeport,161420.0,132500.0,Single Family,Detached House,3,3,1028.0,1.340225,South
2015-10-31,2015,Bridgeport,148640.0,40000.0,Two Family,Duplex,4,3,1422.0,1.340225,West
2015-10-31,2015,Bridgeport,161330.0,129900.0,Three Family,Triplex,6,5,2154.0,1.340225,West
2015-10-31,2015,Bridgeport,144570.0,104600.0,Single Family,Detached House,3,2,1058.0,1.340225,South
2015-10-31,2015,Waterbury,75180.0,40000.0,Single Family,Detached House,3,2,944.0,1.340225,South
2015-10-31,2015,Bridgeport,154220.0,147000.0,?,Detached House,3,1,1078.0,1.340225,South
2015-11-01,2015,Waterbury,46210.0,70000.0,Single Family,Detached House,3,2,945.0,1.340225,North
2015-11-01,2015,Stamford,752770.0,975000.0,Single Family,Detached House,3,2,1077.0,1.340225,West
2015-11-01,2015,Fairfield,,1649000.0,Single Family,Detached House,3,3,1073.0,1.340225,East
2015-11-01,2015,Stamford,197100.0,205000.0,Single Family,Detached House,3,1,930.0,1.340225,North
2015-11-01,2015,Fairfield,640080.0,1050000.0,Single Family,Detached House,3,1,1073.0,1.340225,East
2015-11-04,2015,Stamford,552950.0,1175000.0,Single Family,Detached House,3,1,1087.0,1.340225,South
2015-11-04,2015,Bridgeport,129360.0,43500.0,Single Family,Detached House,3,2,951.0,1.340225,North
2015-11-04,2015,Bridgeport,203490.0,268000.0,?,Detached House,3,2,925.0,1.340225,West
2015-11-05,2015,,260040.0,326500.0,?,Detached House,3,1,1074.0,1.340225,South
2015-11-06,2015,Stamford,387990.0,525000.0,Single Family,Detached House,3,1,929.0,1.340225,East
2015-11-06,2015,Waterbury,41050.0,49900.0,Single Family,Detached House,3,2,1085.0,1.340225,South
2015-11-06,2015,,154490.0,260000.0,Single Family,Detached House,3,2,970.0,1.340225,West
2015-11-06,2015,Stamford,416570.0,310000.0,Single Family,Detached House,3,3,928.0,1.340225,West
2015-11-07,2015,Bridgeport,115130.0,80000.0,Single Family,Detached House,3,2,1090.0,1.340225,South
2015-11-07,2015,Bridgeport,151830.0,135000.0,Single Family,Detached House,3,3,911.0,1.340225,North
2015-11-08,2015,Greenwich,,11850790.0,Single Family,Detached House,3,1,1032.0,1.340225,South
2015-11-08,2015,Greenwich,983920.0,1400000.0,Single Family,Detached House,3,2,985.0,1.340225,East
2015-11-12,2015,Waterbury,60260.0,53000.0,Single Family,Detached House,3,1,1020.0,1.340225,West
2015-11-12,2015,West Hartford,190610.0,274900.0,Two Family,Duplex,4,2,1368.0,1.340225,East
2015-11-12,2015,,,64750.0,Single Family,Detached House,3,2,986.0,1.340225,East
2015-11-12,2015,Fairfield,291340.0,562500.0,Single Family,Detached House,3,2,901.0,1.340225,North
2015-11-12,2015,,228130.0,430000.0,Single Family,Detached House,3,3,1095.0,1.340225,North
2015-11-12,2015,West Hartford,189910.0,295000.0,Single Family,Detached House,3,3,937.0,1.340225,West
2015-11-12,2015,Bridgeport,102180.0,48950.0,?,Detached House,3,2,1012.0,1.340225,East
2015-11-12,2015,Waterbury,74940.0,109900.0,Single Family,Detached House,3,2,901.0,1.340225,South
2015-11-12,2015,Stamford,200480.0,122500.0,?,Duplex,4,4,,1.340225,East
2015-11-12,2015,Greenwich,,400000.0,Two Family,Duplex,4,4,1288.0,1.340225,North
2015-11-13,2015,Stamford,371920.0,625000.0,Single Family,Detached House,3,1,976.0,1.340225,East
2015-11-13,2015,Stamford,217310.0,336000.0,?,Duplex,4,2,1441.0,1.340225,South
2015-11-14,2015,Bridgeport,89200.0,150000.0,Single Family,Detached House,3,3,944.0,1.340225,South
2015-11-14,2015,,250600.0,407000.0,Single Family,Detached House,3,2,994.0,1.340225,East
2015-11-15,2015,Stamford,684610.0,1019000.0,?,Detached House,3,3,945.0,1.340225,North
2015-11-15,2015,Greenwich,1303400.0,2600000.0,Single Family,Detached House,3,1,938.0,1.340225,West
2015-11-18,2015,Fairfield,221830.0,285000.0,Single Family,Detached House,3,1,1047.0,1.340225,North
2015-11-18,2015,West Hartford,135940.0,195000.0,Single Family,Detached House,3,1,983.0,1.340225,West
2015-11-18,2015,Stamford,385890.0,688000.0,Single Family,Detached House,3,2,1060.0,1.340225,North
2015-11-18,2015,West Hartford,197540.0,261500.0,?,Detached House,3,3,1020.0,1.340225,South
2015-11-18,2015,Stamford,253800.0,438000.0,?,Detached House,3,2,1099.0,1.340225,East
2015-11-18,2015,Greenwich,1372910.0,1300000.0,Single Family,Detached House,3,3,982.0,1.340225,East
2015-11-18,2015,Bridgeport,113030.0,50000.0,Single Family,Detached House,3,1,1018.0,1.340225,East
2015-11-18,2015,West Hartford,,470250.0,Single Family,Detached House,3,2,1019.0,1.340225,North
2015-11-19,2015,,377300.0,903594.0,Single Family,Detached House,3,3,1053.0,1.340225,West
2015-11-19,2015,Bridgeport,109000.0,145000.0,Single Family,Detached House,3,1,992.0,1.340225,North
2015-11-19,2015,Fairfield,349370.0,443000.0,?,Detached House,3,1,912.0,1.340225,West
2015-11-19,2015,Bridgeport,121970.0,140000.0,Single Family,Detached House,3,2,1087.0,1.340225,South
2015-11-20,2015,Greenwich,,2675000.0,?,Detached House,3,3,,1.340225,North
2015-11-21,2015,Bridgeport,151340.0,89309.0,?,Duplex,4,3,1294.0,1.340225,West
2015-11-21,2015,Bridgeport,,113000.0,?,Triplex,6,4,,1.340225,East
2015-11-21,2015,Waterbury,98060.0,146000.0,Single Family,Detached House,3,2,,1.340225,North
2015-11-21,2015,Greenwich,479360.0,715000.0,Two Family,Duplex,4,2,1253.0,1.340225,South
2015-11-22,2015,Greenwich,882840.0,1600000.0,Single Family,Detached House,3,1,987.0,1.340225,South
2015-11-22,2015,Fairfield,,600000.0,Single Family,Detached House,3,3,,1.340225,West
2015-11-25,2015,West Hartford,149310.0,212000.0,Single Family,Detached House,3,3,993.0,1.340225,South
