book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
3930,19068,19068,2919427,447,140449493,9780140449500.0,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",-350.0,Ἠθικὰ Νικομάχεια,The Nicomachean Ethics,eng,3.91,19380,25469,626,534,1557,6091,8682,8605,https://images.gr-assets.com/books/1472992134m/19068.jpg,https://images.gr-assets.com/books/1472992134s/19068.jpg
3938,286507,286507,2987777,43,345363310,9780345363310.0,David Eddings,1988.0,Demon Lord of Karanda,"Demon Lord of Karanda (The Malloreon, #3)",en-US,4.05,30618,32305,213,177,1195,7264,11949,11720,https://images.gr-assets.com/books/1342528740m/286507.jpg,https://images.gr-assets.com/books/1342528740s/286507.jpg
3948,37526,37526,1493394,599,743484878,9780743484880.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1599.0,The Cronicle History of Henry the fift,Henry V,eng,3.87,29341,33067,941,575,2457,8314,11156,10565,https://images.gr-assets.com/books/1331563646m/37526.jpg,https://images.gr-assets.com/books/1331563646s/37526.jpg
3949,19083,19083,14746717,355,486414248,9780486414250.0,Aristotle,-350.0,Politics,Politics,eng,3.91,22128,24041,289,439,1424,5899,8275,8004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3959,3134981,3134981,3166405,24,1401215815,9781401215810.0,"Brian Azzarello, Lee Bermejo",2008.0,Joker,The Joker,eng,4.04,23033,23967,764,438,1351,4656,7782,9740,https://images.gr-assets.com/books/1334501983m/3134981.jpg,https://images.gr-assets.com/books/1334501983s/3134981.jpg
3967,5489684,5489684,5557331,7,006177894X,9780061778940.0,Ellen Schreiber,2008.0,Vampire Kisses: The Beginning (Vampire Kisses Omnibus),"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)",en-US,4.12,25698,25846,480,834,1665,4526,5274,13547,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3989,68418,68418,66312,16,786915889,9780786915880.0,R.A. Salvatore,1998.0,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3)","The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",eng,4.33,20722,22287,423,171,616,2897,6601,12002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3993,26192467,26192467,46165271,20,034554692X,9780345546920.0,Emily Giffin,2016.0,,First Comes Love,eng,3.6,22055,28025,2468,578,2428,9539,10457,5023,https://images.gr-assets.com/books/1460900049m/26192467.jpg,https://images.gr-assets.com/books/1460900049s/26192467.jpg
3997,6697,6697,851747,40,60759968,9780060759960.0,Rebecca Wells,1992.0,Little Altars Everywhere,Little Altars Everywhere,,3.55,25045,26559,901,532,2750,9728,8645,4904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3998,82747,82747,3241063,67,60512148,9780060512150.0,Marian Keyes,2002.0,Angels," Angels (Walsh Family, #3)",en-US,3.73,25680,27576,680,573,2029,8418,9755,6801,https://images.gr-assets.com/books/1407711412m/82747.jpg,https://images.gr-assets.com/books/1407711412s/82747.jpg
4005,251519,251519,1154583,52,446694843,9780446694840.0,Lolly Winston,2004.0,Good Grief,Good Grief,en-US,3.72,24273,25350,1330,449,1718,7963,9468,5752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4006,18635622,18635622,24992268,79,345533488,9780345533490.0,"George R.R. Martin, Gary Gianni",2013.0,A Knight of the Seven Kingdoms,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)",eng,4.19,20009,29445,2769,110,607,4513,12551,11664,https://images.gr-assets.com/books/1423281810m/18635622.jpg,https://images.gr-assets.com/books/1423281810s/18635622.jpg
4009,6613,6613,2548756,57,080213825X,9780802138260.0,Candace Bushnell,2000.0,Four Blondes,Four Blondes,,2.8,22278,23272,943,3921,5722,7219,3904,2506,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4013,7324659,7324659,8914542,34,61718947,9780061718950.0,Anthony Bourdain,2010.0,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,en-US,3.73,21973,24355,2102,442,1565,7263,9840,5245,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4026,45244,45244,44507,36,345461665,9780345461670.0,Peter F. Hamilton,2005.0,Judas Unchained,Judas Unchained,eng,4.3,20850,24333,901,142,492,2889,9266,11544,https://images.gr-assets.com/books/1316501189m/45244.jpg,https://images.gr-assets.com/books/1316501189s/45244.jpg
4060,16131489,16131489,27238158,56,399162437,9780399162440.0,Rick Yancey,2016.0,The Last Star,"The Last Star (The 5th Wave, #3)",eng,3.64,30324,36016,5377,1076,3951,10593,11769,8627,https://images.gr-assets.com/books/1444237685m/16131489.jpg,https://images.gr-assets.com/books/1444237685s/16131489.jpg
4081,231,231,1005335,53,312424442,9780312424440.0,Tom Wolfe,2004.0,,I am Charlotte Simmons,en-US,3.4,19293,21580,1891,1481,2886,6557,6890,3766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4088,3609763,3609763,3652514,35,316043125,9780316043120.0,Stephenie Meyer,2011.0,The Twilight Saga: The Official Guide,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",en-US,4.23,24065,25092,851,631,1246,4040,5055,14120,https://images.gr-assets.com/books/1344265906m/3609763.jpg,https://images.gr-assets.com/books/1344265906s/3609763.jpg
4101,15568,15568,34897,48,1857233808,9781857233800.0,Terry Brooks,1991.0,The Druid of Shannara,"The Druid of Shannara (Heritage of Shannara, #2)",eng,4.0,24815,26635,216,236,1055,6146,10154,9044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4104,5695,5695,1487216,455,679734511,9780679734510.0,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1872.0,Бесы,Demons,eng,4.26,20615,25745,956,281,798,3684,8291,12691,https://images.gr-assets.com/books/1386958613m/5695.jpg,https://images.gr-assets.com/books/1386958613s/5695.jpg
4106,49455,49455,50717723,691,067973452X,9780679734530.0,"Fyodor Dostoyevsky, Christian Redl, Philip Dossick, Emanuela Guercetti, Michelle-Irène Brudny, Richard Pevear, Norman Dietz, Donald Fanger, coderati, Boris de Schlœzer, Larissa Volokhonsky",1864.0,,Notes from Underground,eng,4.15,15297,33812,2285,426,1244,5567,12166,14409,https://images.gr-assets.com/books/1327909683m/49455.jpg,https://images.gr-assets.com/books/1327909683s/49455.jpg
4118,77160,77160,161332,91,1573223328,9781573223320.0,Lian Hearn,2002.0,Across the Nightingale Floor,"Across the Nightingale Floor (Tales of the Otori, #1)",eng,4.06,23597,28539,1649,302,1172,5407,11424,10234,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4120,117047,117047,112713,66,141026162,9780141026170.0,Richard Dawkins,1986.0,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,eng,4.08,21141,23415,736,509,772,3960,9218,8956,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4121,59822,59822,1820060,73,749932988,9780749932980.0,Nora Roberts,2002.0,"Face the Fire (Three Sisters Island, #3)","Face the Fire (Three Sisters Island, #3)",eng,4.15,27206,30556,691,169,983,5868,10760,12776,https://images.gr-assets.com/books/1330175555m/59822.jpg,https://images.gr-assets.com/books/1330175555s/59822.jpg
4124,16435,16435,4536957,55,553588249,9780553588250.0,Dean Koontz,2004.0,Life Expectancy,Life Expectancy,eng,3.98,24584,26398,1578,299,1208,6179,9754,8958,https://images.gr-assets.com/books/1308458308m/16435.jpg,https://images.gr-assets.com/books/1308458308s/16435.jpg
4125,2866413,2866413,2529437,18,1423110706,9781423110700.0,Cinda Williams Chima,2008.0,The Dragon Heir,"The Dragon Heir (The Heir Chronicles, #3)",eng,4.14,28845,29869,1067,335,1034,5354,10414,12732,https://images.gr-assets.com/books/1304657191m/2866413.jpg,https://images.gr-assets.com/books/1304657191s/2866413.jpg
4132,8957,8957,11852,66,,9780316905730.0,Darren Shan,2000.0,"Tunnels of Blood (Cirque du Freak, #3) ","Tunnels of Blood (Cirque Du Freak, #3)",,4.14,26287,28733,843,169,1028,5687,9497,12352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4139,16697,16697,243634,42,60790598,9780060790590.0,Michael Chabon,1988.0,The Mysteries of Pittsburgh,The Mysteries of Pittsburgh,eng,3.63,19778,22220,1661,395,1952,7277,8515,4081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4141,6631792,6631792,6826164,71,7233701,9780007233700.0,Cecelia Ahern,2009.0,The Book of Tomorrow,The Book of Tomorrow,eng,3.66,24885,28726,2541,808,2757,8735,9636,6790,https://images.gr-assets.com/books/1276970678m/6631792.jpg,https://images.gr-assets.com/books/1276970678s/6631792.jpg
4151,347656,347656,247323,30,1581344988,9781581344980.0,John Piper,2003.0,Don't Waste Your Life,Don't Waste Your Life,,4.11,20095,20722,597,505,987,3510,6524,9196,https://images.gr-assets.com/books/1369824233m/347656.jpg,https://images.gr-assets.com/books/1369824233s/347656.jpg
4155,8163722,8163722,13007500,17,044657922X,9780446579220.0,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",2010.0,Earth: A Visitor's Guide to the Human Race,Earth (The Book): A Visitor's Guide to the Human Race,eng,3.91,23240,24039,1092,482,1381,5610,8845,7721,https://images.gr-assets.com/books/1344264519m/8163722.jpg,https://images.gr-assets.com/books/1344264519s/8163722.jpg
4157,15019,15019,13649381,45,1571740562,9781571740560.0,Neale Donald Walsch,1996.0,Conversations With God. An Uncommon Dialogue. Book 2,"Conversations With God: An Uncommon Dialogue, Book 2",eng,4.1,19444,20073,226,532,999,3624,5679,9239,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4167,47613,47613,1243291,39,439856264,9780439856260.0,Garth Nix,2003.0,Mister Monday,"Mister Monday (The Keys to the Kingdom, #1)",eng,3.77,28430,30722,1314,652,2230,8604,11221,8015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4172,6013511,6013511,5083472,63,399155813,9780399155820.0,Nora Roberts,2009.0,Black Hills,Black Hills,en-US,4.08,26676,28922,1316,243,1079,5930,10495,11175,https://images.gr-assets.com/books/1303019108m/6013511.jpg,https://images.gr-assets.com/books/1303019108s/6013511.jpg
4173,91714,91714,577888,48,078512179X,9780785121790.0,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",2006.0,Civil War: A Marvel Comics Event,Civil War: A Marvel Comics Event,eng,4.05,23851,26638,1502,348,1229,5151,9940,9970,https://images.gr-assets.com/books/1345813608m/91714.jpg,https://images.gr-assets.com/books/1345813608s/91714.jpg
4174,609870,609870,596352,27,805421300,9780805421310.0,"Kim Carpenter, John R. Perry, Krickitt Carpenter",2000.0,The Vow: The Kim and Krickitt Carpenter Story,The Vow: The Kim & Krickitt Carpenter Story,eng,3.77,16705,23043,1817,824,2338,5858,6358,7665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4181,77505,77505,69059,46,553572393,9780553572390.0,Kim Stanley Robinson,1994.0,Green Mars,"Green Mars (Mars Trilogy, #2)",en-GB,3.91,24627,26338,654,458,1520,6205,9825,8330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4190,15547,15547,287715,65,1857232569,9781857232560.0,Terry Brooks,1986.0,Magic Kingdom for Sale—Sold!,"Magic Kingdom For Sale/Sold (Magic Kingdom of Landover, #1)",eng,3.86,26995,29793,933,427,1927,7816,10696,8927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4192,31341,31341,2926067,53,99271494,9780099271500.0,Anne Rice,2001.0,Blood and Gold: The Vampire Marius,"Blood And Gold (The Vampire Chronicles, #8)",en-US,3.88,25780,28635,565,460,2010,7361,9469,9335,https://images.gr-assets.com/books/1168274792m/31341.jpg,https://images.gr-assets.com/books/1168274792s/31341.jpg
4197,172732,172732,818488,100,1876175702,9781876175700.0,"Ernesto Che Guevara, Aleida Guevara March",1993.0,Diarios de motocicleta: notas de viaje por América Latina,The Motorcycle Diaries: Notes on a Latin American Journey,eng,3.79,18964,23023,1265,345,1450,6536,9085,5607,https://images.gr-assets.com/books/1354902593m/172732.jpg,https://images.gr-assets.com/books/1354902593s/172732.jpg
4220,11761,11761,2968156,71,330369954,9780330369950.0,Don DeLillo,1997.0,Underworld,Underworld,eng,3.92,19152,22303,1583,827,1665,4209,7422,8180,https://images.gr-assets.com/books/1334304280m/11761.jpg,https://images.gr-assets.com/books/1334304280s/11761.jpg
4221,50140,50140,92349,62,140168125,9780140168130.0,"Jack Kerouac, Aram Saroyan",1962.0,Big Sur,Big Sur,eng,3.86,21875,23218,865,320,1370,6128,8830,6570,https://images.gr-assets.com/books/1428984256m/50140.jpg,https://images.gr-assets.com/books/1428984256s/50140.jpg
4227,296302,296302,1139021,39,1594489173,9781594489170.0,Ann Brashares,2007.0,The Last Summer (of You and Me),The Last Summer (of You and Me),en-US,3.58,26094,27849,2427,955,3097,8773,8826,6198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4229,36,36,4414,12,618391002,9780618391000.0,"Chris   Smith, Christopher Lee, Richard Taylor",,The Lord of the Rings: Weapons and Warfare,The Lord of the Rings: Weapons and Warfare,eng,4.53,18788,18911,49,297,282,1556,3743,13033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4234,93724,93724,2349900,38,60724692,9780060724700.0,Meg Cabot,2005.0,Twilight,"Twilight (The Mediator, #6)",eng,4.26,32489,34286,979,245,982,5446,10693,16920,https://images.gr-assets.com/books/1327959055m/93724.jpg,https://images.gr-assets.com/books/1327959055s/93724.jpg
4240,16305,16305,907837,200,1579126286,9781579126280.0,Agatha Christie,1941.0,Evil Under the Sun,"Evil Under the Sun (Hercule Poirot, #23)",eng,3.94,28776,32094,954,145,1074,8515,13068,9292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4249,588369,588369,2977991,72,7198914,9780007198920.0,Cecelia Ahern,2006.0,A Place Called Here,A Place Called Here,eng,3.66,22074,26438,1616,914,2696,7650,8413,6765,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4251,31337,31337,2925858,48,99446723,9780099446730.0,Anne Rice,2002.0,Blackwood Farm,"Blackwood Farm (The Vampire Chronicles, #9)",eng,3.85,24567,27159,625,699,2076,6697,8841,8846,https://images.gr-assets.com/books/1327522790m/31337.jpg,https://images.gr-assets.com/books/1327522790s/31337.jpg
4270,243685,243685,1167354,92,671201581,9780671201590.0,Bertrand Russell,1945.0,A History of Western Philosophy And Its Connection with Political and Social Circumstances from the Earliest Times to the Present Day,A History of Western Philosophy,en-US,4.05,20895,22493,686,523,1061,4006,7991,8912,https://images.gr-assets.com/books/1344399003m/243685.jpg,https://images.gr-assets.com/books/1344399003s/243685.jpg
4273,672875,672875,1361856,331,451528166,9780451528160.0,"Thomas Malory, Keith Baines, Robert Graves",1485.0,Le Morte d'Arthur,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,eng,3.92,25879,29697,671,355,1507,7518,11147,9170,https://images.gr-assets.com/books/1309288301m/672875.jpg,https://images.gr-assets.com/books/1309288301s/672875.jpg
4274,196764,196764,436014,20,1400052297,9781400052300.0,Cupcake Brown,2006.0,A Piece of Cake: A Memoir,A Piece of Cake,eng,4.15,20083,21149,1916,344,961,3517,6618,9709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4283,16130307,16130307,20391423,59,1439136637,9781439136640.0,Lauren Weisberger,2013.0,Revenge Wears Prada: The Devil Returns,"Revenge Wears Prada: The Devil Returns (The Devil Wears Prada, #2)",en-US,2.84,19210,24526,3352,3153,6351,8319,4564,2139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4284,5693,5693,84298,61,553381008,9780553381010.0,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1900.0,Рассказы и Повести,Selected Stories,eng,4.36,23027,24546,489,147,527,2891,7735,13246,https://images.gr-assets.com/books/1491936310m/5693.jpg,https://images.gr-assets.com/books/1491936310s/5693.jpg
